institution_name,longitude,latitude,fips_state_code,total_enrollment,full-time_enrollment,part-time_enrollment,control,level
University of Mount Olive,-78.069388,35.208166,North Carolina,3208.0,1410.0,1798.0,Private not-for-profit,4-year or above
University of Mount Union,-81.111029,40.905256,Ohio,2403.0,2362.0,41.0,Private not-for-profit,4-year or above
University of Nebraska at Kearney,-99.098699,40.701452,Nebraska,6327.0,4212.0,2115.0,Public,4-year or above
University of Nebraska at Omaha,-96.008516,41.258769,Nebraska,15431.0,10862.0,4569.0,Public,4-year or above
University of Nebraska Medical Center,-95.973966,41.256312,Nebraska,3972.0,3436.0,536.0,Public,4-year or above
University of Nebraska-Lincoln,-96.700508,40.817598,Nebraska,25820.0,22191.0,3629.0,Public,4-year or above
University of Nevada-Las Vegas,-115.138462,36.106047,Nevada,30457.0,21541.0,8916.0,Public,4-year or above
University of Nevada-Reno,-119.815377,39.543642,Nevada,21463.0,16768.0,4695.0,Public,4-year or above
University of New England,-70.38535,43.458591,Maine,8010.0,5331.0,2679.0,Private not-for-profit,4-year or above
University of New Hampshire at Manchester,-71.468755,42.987209,New Hampshire,750.0,592.0,158.0,Public,4-year or above
University of New Hampshire-Main Campus,-70.93246500000002,43.135934000000006,New Hampshire,15298.0,13896.0,1402.0,Public,4-year or above
University of New Haven,-72.961472,41.291314,Connecticut,6867.0,5907.0,960.0,Private not-for-profit,4-year or above
University of New Mexico-Gallup Campus,-108.727252,35.502662,New Mexico,2190.0,883.0,1307.0,Public,2-year
University of New Mexico-Los Alamos Campus,-106.319557,35.886153,New Mexico,871.0,174.0,697.0,Public,2-year
University of New Mexico-Main Campus,-106.620155,35.083868,New Mexico,24319.0,16897.0,7422.0,Public,4-year or above
University of New Mexico-Taos Campus,-105.651709,36.348861,New Mexico,1219.0,301.0,918.0,Public,2-year
University of New Mexico-Valencia County Campus,-106.705371,34.728683000000004,New Mexico,2041.0,562.0,1479.0,Public,2-year
University of New Orleans,-90.067142,30.027704,Louisiana,8151.0,5610.0,2541.0,Public,4-year or above
University of North Alabama,-87.681361,34.806738,Alabama,7488.0,5298.0,2190.0,Public,4-year or above
University of North Carolina at Asheville,-82.565392,35.617068,North Carolina,3762.0,3233.0,529.0,Public,4-year or above
University of North Carolina at Chapel Hill,-79.050969,35.911769,North Carolina,30011.0,25220.0,4791.0,Public,4-year or above
University of North Carolina at Charlotte,-80.730919,35.306022,North Carolina,29710.0,23589.0,6121.0,Public,4-year or above
University of North Carolina at Greensboro,-79.809414,36.068236,North Carolina,20106.0,15839.0,4267.0,Public,4-year or above
University of North Carolina at Pembroke,-79.200347,34.688313,North Carolina,7137.0,5274.0,1863.0,Public,4-year or above
University of North Carolina School of the Arts,-80.235672,36.076183,North Carolina,1042.0,1035.0,7.0,Public,4-year or above
University of North Carolina Wilmington,-77.875527,34.225223,North Carolina,16747.0,13075.0,3672.0,Public,4-year or above
University of North Dakota,-97.071738,47.921654,North Dakota,13847.0,9935.0,3912.0,Public,4-year or above
University of North Florida,-81.50914399999998,30.27194,Florida,16776.0,11396.0,5380.0,Public,4-year or above
University of North Georgia,-83.985694,34.530219,Georgia,19722.0,13419.0,6303.0,Public,4-year or above
University of North Texas,-97.148422,33.211178000000004,Texas,38241.0,28441.0,9800.0,Public,4-year or above
University of North Texas at Dallas,-96.803446,32.659588,Texas,3757.0,2256.0,1501.0,Public,4-year or above
University of Northern Colorado,-104.692777,40.410855,Colorado,13437.0,9103.0,4334.0,Public,4-year or above
University of Northern Iowa,-92.459703,42.514923,Iowa,11187.0,9264.0,1923.0,Public,4-year or above
University of Northwestern Ohio,-84.157004,40.762917,Ohio,3420.0,3146.0,274.0,Private not-for-profit,4-year or above
University of Northwestern-St Paul,-93.167822,45.033703,Minnesota,3623.0,2109.0,1514.0,Private not-for-profit,4-year or above
University of Notre Dame,-86.238959,41.703058,Indiana,12607.0,12323.0,284.0,Private not-for-profit,4-year or above
University of Oklahoma-Health Sciences Center,-97.496289,35.47928,Oklahoma,3126.0,2717.0,409.0,Public,4-year or above
University of Oklahoma-Norman Campus,-97.444211,35.209407,Oklahoma,28564.0,22059.0,6505.0,Public,4-year or above
University of Oregon,-123.075792,44.045146,Oregon,22644.0,20703.0,1941.0,Public,4-year or above
University of Pennsylvania,-75.19391,39.950929,Pennsylvania,25860.0,21960.0,3900.0,Private not-for-profit,4-year or above
University of Phoenix-Arizona,-111.965987,33.40213,Arizona,95777.0,95777.0,0.0,Private for-profit,4-year or above
University of Phoenix-California,-117.58377,34.065748,California,6952.0,6952.0,0.0,Private for-profit,4-year or above
University of Phoenix-Colorado,-104.873171,39.55155,Colorado,99.0,99.0,0.0,Private for-profit,4-year or above
University of Phoenix-Florida,-81.419552,28.445605,Florida,246.0,246.0,0.0,Private for-profit,4-year or above
University of Phoenix-Georgia,-84.35887,33.928881,Georgia,143.0,143.0,0.0,Private for-profit,4-year or above
University of Phoenix-Hawaii,-157.863834,21.307923,Hawaii,351.0,351.0,0.0,Private for-profit,4-year or above
University of Phoenix-Illinois,-88.04259499999998,42.057708,Illinois,54.0,54.0,0.0,Private for-profit,4-year or above
University of Phoenix-Michigan,-83.242621,42.482261,Michigan,52.0,52.0,0.0,Private for-profit,4-year or above
University of Phoenix-Nevada,-115.322506,36.12164,Nevada,320.0,320.0,0.0,Private for-profit,4-year or above
University of Phoenix-New Jersey,-74.03313100000003,40.726763,New Jersey,47.0,47.0,0.0,Private for-profit,4-year or above
University of Phoenix-New Mexico,-106.580351,35.197176,New Mexico,91.0,91.0,0.0,Private for-profit,4-year or above
University of Phoenix-North Carolina,-80.94934599999998,35.152358,North Carolina,72.0,72.0,0.0,Private for-profit,4-year or above
University of Phoenix-Pennsylvania,-75.169354,39.95219,Pennsylvania,62.0,62.0,0.0,Private for-profit,4-year or above
University of Phoenix-Tennessee,-86.690329,36.144575,Tennessee,62.0,62.0,0.0,Private for-profit,4-year or above
University of Phoenix-Texas,-95.585258,29.7837,Texas,890.0,890.0,0.0,Private for-profit,4-year or above
University of Phoenix-Utah,-111.904474,40.653835,Utah,183.0,183.0,0.0,Private for-profit,4-year or above
University of Phoenix-Virginia,-77.563516,37.64257,Virginia,113.0,113.0,0.0,Private for-profit,4-year or above
University of Phoenix-Washington,-122.246405,47.4684,Washington,73.0,73.0,0.0,Private for-profit,4-year or above
University of Pikeville,-82.521063,37.479232,Kentucky,2317.0,1869.0,448.0,Private not-for-profit,4-year or above
University of Pittsburgh-Bradford,-78.673701,41.943415,Pennsylvania,1281.0,1199.0,82.0,Public,4-year or above
University of Pittsburgh-Greensburg,-79.532676,40.276447,Pennsylvania,1508.0,1426.0,82.0,Public,4-year or above
University of Pittsburgh-Johnstown,-78.834163,40.265957,Pennsylvania,2600.0,2542.0,58.0,Public,4-year or above
University of Pittsburgh-Pittsburgh Campus,-79.953254,40.444388,Pennsylvania,28673.0,25901.0,2772.0,Public,4-year or above
University of Pittsburgh-Titusville,-79.664156,41.628697,Pennsylvania,225.0,187.0,38.0,Public,2-year
University of Portland,-122.726691,45.572724,Oregon,4280.0,3815.0,465.0,Private not-for-profit,4-year or above
University of Providence,-111.270604,47.490713,Montana,1038.0,517.0,521.0,Private not-for-profit,4-year or above
University of Puget Sound,-122.478982,47.26308,Washington,2666.0,2590.0,76.0,Private not-for-profit,4-year or above
University of Redlands,-117.163218,34.064218,California,4598.0,3857.0,741.0,Private not-for-profit,4-year or above
University of Rhode Island,-71.52735600000003,41.484691,Rhode Island,17777.0,14321.0,3456.0,Public,4-year or above
University of Richmond,-77.53880600000002,37.577393,Virginia,4002.0,3449.0,553.0,Private not-for-profit,4-year or above
University of Rio Grande,-82.378852,38.881764,Ohio,1704.0,1104.0,600.0,Private not-for-profit,4-year or above
University of Rochester,-77.631202,43.126397,New York,11817.0,9937.0,1880.0,Private not-for-profit,4-year or above
University of Saint Francis-Fort Wayne,-85.177246,41.087205,Indiana,2199.0,1696.0,503.0,Private not-for-profit,4-year or above
University of Saint Joseph,-72.72965,41.781041,Connecticut,2465.0,1338.0,1127.0,Private not-for-profit,4-year or above
University of Saint Katherine,-117.196552,33.151283,California,187.0,163.0,24.0,Private not-for-profit,4-year or above
University of Saint Mary,-94.906743,39.27939600000001,Kansas,1254.0,880.0,374.0,Private not-for-profit,4-year or above
University of San Diego,-117.192073,32.770816,California,9073.0,7349.0,1724.0,Private not-for-profit,4-year or above
University of San Francisco,-122.450477,37.776618,California,10713.0,9788.0,925.0,Private not-for-profit,4-year or above
University of Science and Arts of Oklahoma,-97.95641,35.031392,Oklahoma,852.0,728.0,124.0,Public,4-year or above
University of Scranton,-75.656915,41.406556,Pennsylvania,5286.0,4119.0,1167.0,Private not-for-profit,4-year or above
University of Sioux Falls,-96.738229,43.531574,South Dakota,1615.0,1158.0,457.0,Private not-for-profit,4-year or above
University of South Alabama,-88.17871099999998,30.696033,Alabama,14834.0,12323.0,2511.0,Public,4-year or above
University of South Carolina-Aiken,-81.767612,33.572703999999995,South Carolina,3699.0,2714.0,985.0,Public,4-year or above
University of South Carolina-Beaufort,-80.97359499999997,32.303308,South Carolina,2116.0,1797.0,319.0,Public,4-year or above
University of South Carolina-Columbia,-81.026935,33.996788,South Carolina,34795.0,31270.0,3525.0,Public,4-year or above
University of South Carolina-Lancaster,-80.78706899999997,34.736282,South Carolina,1523.0,700.0,823.0,Public,2-year
University of South Carolina-Salkehatchie,-81.301838,33.014312,South Carolina,927.0,538.0,389.0,Public,2-year
University of South Carolina-Sumter,-80.373459,33.934698,South Carolina,1110.0,585.0,525.0,Public,2-year
University of South Carolina-Union,-81.621042,34.717771,South Carolina,1093.0,345.0,748.0,Public,2-year
University of South Carolina-Upstate,-81.97058299999998,34.996403,South Carolina,6175.0,4744.0,1431.0,Public,4-year or above
University of South Dakota,-96.925283,42.786019,South Dakota,10066.0,6252.0,3814.0,Public,4-year or above
University of South Florida-Main Campus,-82.413232,28.061458,Florida,43846.0,31546.0,12300.0,Public,4-year or above
University of South Florida-Sarasota-Manatee,-82.562725,27.39158,Florida,2069.0,1051.0,1018.0,Public,4-year or above
University of South Florida-St Petersburg,-82.636136,27.763872,Florida,4727.0,2909.0,1818.0,Public,4-year or above
University of Southern California,-118.284169,34.021281,California,47310.0,40952.0,6358.0,Private not-for-profit,4-year or above
University of Southern Indiana,-87.677214,37.962374,Indiana,10986.0,6728.0,4258.0,Public,4-year or above
University of Southern Maine,-70.274247,43.662863,Maine,8140.0,4707.0,3433.0,Public,4-year or above
University of Southern Mississippi,-89.331236,31.32661,Mississippi,14509.0,11156.0,3353.0,Public,4-year or above
University of St Francis,-88.096057,41.532225,Illinois,3927.0,1611.0,2316.0,Private not-for-profit,4-year or above
University of St Thomas,-95.393102,29.736438,Texas,3223.0,1955.0,1268.0,Private not-for-profit,4-year or above
University of St Thomas,-93.188986,44.943439,Minnesota,10035.0,7372.0,2663.0,Private not-for-profit,4-year or above
University of the Cumberlands,-84.16164599999998,36.737048,Kentucky,13472.0,3452.0,10020.0,Private not-for-profit,4-year or above
University of the District of Columbia,-77.066247,38.943819,District of Columbia,4244.0,2110.0,2134.0,Public,4-year or above
University of the Incarnate Word,-98.46583,29.46708,Texas,8263.0,6214.0,2049.0,Private not-for-profit,4-year or above
University of the Ozarks,-93.467221,35.476278,Arkansas,872.0,861.0,11.0,Private not-for-profit,4-year or above
University of the Pacific,-121.312301,37.981424,California,6493.0,5688.0,805.0,Private not-for-profit,4-year or above
University of the Potomac-VA Campus,-77.237563,38.917192,Virginia,224.0,224.0,0.0,Private for-profit,4-year or above
University of the Potomac-Washington DC Campus,-77.032531,38.90054,District of Columbia,111.0,111.0,0.0,Private for-profit,4-year or above
University of the Sciences,-75.207001,39.946412,Pennsylvania,2231.0,2011.0,220.0,Private not-for-profit,4-year or above
University of the Southwest,-103.186948,32.775496000000004,New Mexico,951.0,760.0,191.0,Private not-for-profit,4-year or above
University of the West,-118.082964,34.045984999999995,California,291.0,228.0,63.0,Private not-for-profit,4-year or above
University of Toledo,-83.614714,41.660572,Ohio,20237.0,15859.0,4378.0,Public,4-year or above
University of Tulsa,-95.945941,36.152324,Oklahoma,4365.0,3917.0,448.0,Private not-for-profit,4-year or above
University of Utah,-111.846044,40.762484,Utah,33023.0,24865.0,8158.0,Public,4-year or above
University of Valley Forge,-75.5469,40.117835,Pennsylvania,659.0,492.0,167.0,Private not-for-profit,4-year or above
University of Vermont,-73.196646,44.477325,Vermont,13395.0,11941.0,1454.0,Public,4-year or above
University of Virginia-Main Campus,-78.503428,38.035665,Virginia,24639.0,22509.0,2130.0,Public,4-year or above
University of Washington-Bothell Campus,-122.191293,47.759773,Washington,5970.0,4916.0,1054.0,Public,4-year or above
University of Washington-Seattle Campus,-122.30514,47.65538,Washington,47400.0,41872.0,5528.0,Public,4-year or above
University of Washington-Tacoma Campus,-122.438541,47.244594,Washington,5354.0,4472.0,882.0,Public,4-year or above
University of West Alabama,-88.186329,32.588132,Alabama,5200.0,4755.0,445.0,Public,4-year or above
University of West Georgia,-85.097762,33.573621,Georgia,13733.0,9339.0,4394.0,Public,4-year or above
University of Western States,-122.525979,45.543253,Oregon,1076.0,576.0,500.0,Private not-for-profit,4-year or above
University of Wisconsin Colleges Flex,-89.39859,43.06821400000001,Wisconsin,186.0,6.0,180.0,Public,2-year
University of Wisconsin-Eau Claire,-91.501906,44.798284,Wisconsin,11604.0,9906.0,1698.0,Public,4-year or above
University of Wisconsin-Green Bay,-87.919973,44.532298,Wisconsin,8566.0,4961.0,3605.0,Public,4-year or above
University of Wisconsin-La Crosse,-91.23186,43.81568,Wisconsin,10597.0,9548.0,1049.0,Public,4-year or above
University of Wisconsin-Madison,-89.404098,43.075409,Wisconsin,43463.0,39045.0,4418.0,Public,4-year or above
University of Wisconsin-Milwaukee,-87.880488,43.076848,Wisconsin,27012.0,20821.0,6191.0,Public,4-year or above
University of Wisconsin-Milwaukee Flex,-87.880488,43.076848,Wisconsin,538.0,37.0,501.0,Public,4-year or above
University of Wisconsin-Oshkosh,-88.549369,44.026206,Wisconsin,16410.0,9374.0,7036.0,Public,4-year or above
University of Wisconsin-Parkside,-87.855231,42.647718,Wisconsin,4295.0,3287.0,1008.0,Public,4-year or above
University of Wisconsin-Platteville,-90.48622,42.733451,Wisconsin,8955.0,7009.0,1946.0,Public,4-year or above
University of Wisconsin-River Falls,-92.622641,44.8534,Wisconsin,6135.0,5396.0,739.0,Public,4-year or above
University of Wisconsin-Stevens Point,-89.570934,44.529582,Wisconsin,9086.0,7512.0,1574.0,Public,4-year or above
University of Wisconsin-Stout,-91.926653,44.873187,Wisconsin,8770.0,6432.0,2338.0,Public,4-year or above
University of Wisconsin-Superior,-92.091007,46.717629,Wisconsin,2603.0,1889.0,714.0,Public,4-year or above
University of Wisconsin-Whitewater,-88.742368,42.835563,Wisconsin,13059.0,10603.0,2456.0,Public,4-year or above
University of Wyoming,-105.57931,41.311773,Wyoming,12450.0,9955.0,2495.0,Public,4-year or above
